x,t,u_numeric,u_exact,error
0.000000,0.000000,0.000000,0.000000,0.000000
0.020000,0.000000,0.062791,0.062791,0.000000
0.040000,0.000000,0.125333,0.125333,0.000000
0.060000,0.000000,0.187381,0.187381,0.000000
0.080000,0.000000,0.248690,0.248690,0.000000
0.100000,0.000000,0.309017,0.309017,0.000000
0.120000,0.000000,0.368125,0.368125,0.000000
0.140000,0.000000,0.425779,0.425779,0.000000
0.160000,0.000000,0.481754,0.481754,0.000000
0.180000,0.000000,0.535827,0.535827,0.000000
0.200000,0.000000,0.587785,0.587785,0.000000
0.220000,0.000000,0.637424,0.637424,0.000000
0.240000,0.000000,0.684547,0.684547,0.000000
0.260000,0.000000,0.728969,0.728969,0.000000
0.280000,0.000000,0.770513,0.770513,0.000000
0.300000,0.000000,0.809017,0.809017,0.000000
0.320000,0.000000,0.844328,0.844328,0.000000
0.340000,0.000000,0.876307,0.876307,0.000000
0.360000,0.000000,0.904827,0.904827,0.000000
0.380000,0.000000,0.929776,0.929776,0.000000
0.400000,0.000000,0.951057,0.951057,0.000000
0.420000,0.000000,0.968583,0.968583,0.000000
0.440000,0.000000,0.982287,0.982287,0.000000
0.460000,0.000000,0.992115,0.992115,0.000000
0.480000,0.000000,0.998027,0.998027,0.000000
0.500000,0.000000,1.000000,1.000000,0.000000
0.520000,0.000000,0.998027,0.998027,0.000000
0.540000,0.000000,0.992115,0.992115,0.000000
0.560000,0.000000,0.982287,0.982287,0.000000
0.580000,0.000000,0.968583,0.968583,0.000000
0.600000,0.000000,0.951057,0.951057,0.000000
0.620000,0.000000,0.929776,0.929776,0.000000
0.640000,0.000000,0.904827,0.904827,0.000000
0.660000,0.000000,0.876307,0.876307,0.000000
0.680000,0.000000,0.844328,0.844328,0.000000
0.700000,0.000000,0.809017,0.809017,0.000000
0.720000,0.000000,0.770513,0.770513,0.000000
0.740000,0.000000,0.728969,0.728969,0.000000
0.760000,0.000000,0.684547,0.684547,0.000000
0.780000,0.000000,0.637424,0.637424,0.000000
0.800000,0.000000,0.587785,0.587785,0.000000
0.820000,0.000000,0.535827,0.535827,0.000000
0.840000,0.000000,0.481754,0.481754,0.000000
0.860000,0.000000,0.425779,0.425779,0.000000
0.880000,0.000000,0.368125,0.368125,0.000000
0.900000,0.000000,0.309017,0.309017,0.000000
0.920000,0.000000,0.248690,0.248690,0.000000
0.940000,0.000000,0.187381,0.187381,0.000000
0.960000,0.000000,0.125333,0.125333,0.000000
0.980000,0.000000,0.062791,0.062791,0.000000
1.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.002000,0.000000,0.000000,0.000000
0.020000,0.002000,0.061575,0.061563,0.000012
0.040000,0.002000,0.122908,0.122884,0.000024
0.060000,0.002000,0.183755,0.183719,0.000037
0.080000,0.002000,0.243878,0.243829,0.000048
0.100000,0.002000,0.303037,0.302977,0.000060
0.120000,0.002000,0.361001,0.360929,0.000072
0.140000,0.002000,0.417540,0.417457,0.000083
0.160000,0.002000,0.472431,0.472337,0.000094
0.180000,0.002000,0.525458,0.525354,0.000104
0.200000,0.002000,0.576411,0.576297,0.000114
0.220000,0.002000,0.625089,0.624965,0.000124
0.240000,0.002000,0.671301,0.671167,0.000133
0.260000,0.002000,0.714862,0.714720,0.000142
0.280000,0.002000,0.755603,0.755453,0.000150
0.300000,0.002000,0.793362,0.793204,0.000158
0.320000,0.002000,0.827989,0.827825,0.000164
0.340000,0.002000,0.859349,0.859179,0.000171
0.360000,0.002000,0.887318,0.887142,0.000176
0.380000,0.002000,0.911785,0.911603,0.000181
0.400000,0.002000,0.932653,0.932467,0.000185
0.420000,0.002000,0.949840,0.949652,0.000189
0.440000,0.002000,0.963279,0.963088,0.000191
0.460000,0.002000,0.972916,0.972723,0.000193
0.480000,0.002000,0.978714,0.978520,0.000194
0.500000,0.002000,0.980649,0.980454,0.000195
0.520000,0.002000,0.978714,0.978520,0.000194
0.540000,0.002000,0.972916,0.972723,0.000193
0.560000,0.002000,0.963279,0.963088,0.000191
0.580000,0.002000,0.949840,0.949652,0.000189
0.600000,0.002000,0.932653,0.932467,0.000185
0.620000,0.002000,0.911785,0.911603,0.000181
0.640000,0.002000,0.887318,0.887142,0.000176
0.660000,0.002000,0.859349,0.859179,0.000171
0.680000,0.002000,0.827989,0.827825,0.000164
0.700000,0.002000,0.793362,0.793204,0.000158
0.720000,0.002000,0.755603,0.755453,0.000150
0.740000,0.002000,0.714862,0.714720,0.000142
0.760000,0.002000,0.671301,0.671167,0.000133
0.780000,0.002000,0.625089,0.624965,0.000124
0.800000,0.002000,0.576411,0.576297,0.000114
0.820000,0.002000,0.525458,0.525354,0.000104
0.840000,0.002000,0.472431,0.472337,0.000094
0.860000,0.002000,0.417540,0.417457,0.000083
0.880000,0.002000,0.361001,0.360929,0.000072
0.900000,0.002000,0.303037,0.302977,0.000060
0.920000,0.002000,0.243878,0.243829,0.000048
0.940000,0.002000,0.183755,0.183719,0.000037
0.960000,0.002000,0.122908,0.122884,0.000024
0.980000,0.002000,0.061575,0.061563,0.000012
1.000000,0.002000,0.000000,0.000000,0.000000
0.000000,0.004000,0.000000,0.000000,0.000000
0.020000,0.004000,0.060384,0.060360,0.000024
0.040000,0.004000,0.120530,0.120482,0.000048
0.060000,0.004000,0.180199,0.180128,0.000072
0.080000,0.004000,0.239158,0.239063,0.000095
0.100000,0.004000,0.297173,0.297055,0.000118
0.120000,0.004000,0.354015,0.353875,0.000141
0.140000,0.004000,0.409460,0.409298,0.000163
0.160000,0.004000,0.463289,0.463105,0.000184
0.180000,0.004000,0.515290,0.515085,0.000205
0.200000,0.004000,0.565257,0.565032,0.000225
0.220000,0.004000,0.612993,0.612750,0.000244
0.240000,0.004000,0.658310,0.658049,0.000262
0.260000,0.004000,0.701029,0.700751,0.000278
0.280000,0.004000,0.740982,0.740687,0.000294
0.300000,0.004000,0.778010,0.777701,0.000309
0.320000,0.004000,0.811967,0.811645,0.000323
0.340000,0.004000,0.842720,0.842385,0.000335
0.360000,0.004000,0.870147,0.869802,0.000346
0.380000,0.004000,0.894141,0.893785,0.000355
0.400000,0.004000,0.914605,0.914242,0.000363
0.420000,0.004000,0.931460,0.931090,0.000370
0.440000,0.004000,0.944639,0.944264,0.000375
0.460000,0.004000,0.954090,0.953711,0.000379
0.480000,0.004000,0.959775,0.959394,0.000381
0.500000,0.004000,0.961673,0.961291,0.000382
0.520000,0.004000,0.959775,0.959394,0.000381
0.540000,0.004000,0.954090,0.953711,0.000379
0.560000,0.004000,0.944639,0.944264,0.000375
0.580000,0.004000,0.931460,0.931090,0.000370
0.600000,0.004000,0.914605,0.914242,0.000363
0.620000,0.004000,0.894141,0.893785,0.000355
0.640000,0.004000,0.870147,0.869802,0.000346
0.660000,0.004000,0.842720,0.842385,0.000335
0.680000,0.004000,0.811967,0.811645,0.000323
0.700000,0.004000,0.778010,0.777701,0.000309
0.720000,0.004000,0.740982,0.740687,0.000294
0.740000,0.004000,0.701029,0.700751,0.000278
0.760000,0.004000,0.658310,0.658049,0.000262
0.780000,0.004000,0.612993,0.612750,0.000244
0.800000,0.004000,0.565257,0.565032,0.000225
0.820000,0.004000,0.515290,0.515085,0.000205
0.840000,0.004000,0.463289,0.463105,0.000184
0.860000,0.004000,0.409460,0.409298,0.000163
0.880000,0.004000,0.354015,0.353875,0.000141
0.900000,0.004000,0.297173,0.297055,0.000118
0.920000,0.004000,0.239158,0.239063,0.000095
0.940000,0.004000,0.180199,0.180128,0.000072
0.960000,0.004000,0.120530,0.120482,0.000048
0.980000,0.004000,0.060384,0.060360,0.000024
1.000000,0.004000,0.000000,0.000000,0.000000
0.000000,0.006000,0.000000,0.000000,0.000000
0.020000,0.006000,0.059215,0.059180,0.000035
0.040000,0.006000,0.118197,0.118127,0.000070
0.060000,0.006000,0.176712,0.176607,0.000105
0.080000,0.006000,0.234530,0.234391,0.000140
0.100000,0.006000,0.291423,0.291249,0.000174
0.120000,0.006000,0.347165,0.346958,0.000207
0.140000,0.006000,0.401537,0.401298,0.000239
0.160000,0.006000,0.454324,0.454054,0.000271
0.180000,0.006000,0.505319,0.505018,0.000301
0.200000,0.006000,0.554319,0.553989,0.000330
0.220000,0.006000,0.601131,0.600773,0.000358
0.240000,0.006000,0.645571,0.645187,0.000385
0.260000,0.006000,0.687464,0.687054,0.000410
0.280000,0.006000,0.726643,0.726210,0.000433
0.300000,0.006000,0.762954,0.762500,0.000455
0.320000,0.006000,0.796255,0.795780,0.000474
0.340000,0.006000,0.826413,0.825920,0.000492
0.360000,0.006000,0.853309,0.852801,0.000508
0.380000,0.006000,0.876838,0.876316,0.000522
0.400000,0.006000,0.896907,0.896372,0.000534
0.420000,0.006000,0.913435,0.912891,0.000544
0.440000,0.006000,0.926359,0.925807,0.000552
0.460000,0.006000,0.935627,0.935070,0.000557
0.480000,0.006000,0.941203,0.940642,0.000561
0.500000,0.006000,0.943064,0.942502,0.000562
0.520000,0.006000,0.941203,0.940642,0.000561
0.540000,0.006000,0.935627,0.935070,0.000557
0.560000,0.006000,0.926359,0.925807,0.000552
0.580000,0.006000,0.913435,0.912891,0.000544
0.600000,0.006000,0.896907,0.896372,0.000534
0.620000,0.006000,0.876838,0.876316,0.000522
0.640000,0.006000,0.853309,0.852801,0.000508
0.660000,0.006000,0.826413,0.825920,0.000492
0.680000,0.006000,0.796255,0.795780,0.000474
0.700000,0.006000,0.762954,0.762500,0.000455
0.720000,0.006000,0.726643,0.726210,0.000433
0.740000,0.006000,0.687464,0.687054,0.000410
0.760000,0.006000,0.645571,0.645187,0.000385
0.780000,0.006000,0.601131,0.600773,0.000358
0.800000,0.006000,0.554319,0.553989,0.000330
0.820000,0.006000,0.505319,0.505018,0.000301
0.840000,0.006000,0.454324,0.454054,0.000271
0.860000,0.006000,0.401537,0.401298,0.000239
0.880000,0.006000,0.347165,0.346958,0.000207
0.900000,0.006000,0.291423,0.291249,0.000174
0.920000,0.006000,0.234530,0.234391,0.000140
0.940000,0.006000,0.176712,0.176607,0.000105
0.960000,0.006000,0.118197,0.118127,0.000070
0.980000,0.006000,0.059215,0.059180,0.000035
1.000000,0.006000,0.000000,0.000000,0.000000
0.000000,0.008000,0.000000,0.000000,0.000000
0.020000,0.008000,0.058070,0.058023,0.000046
0.040000,0.008000,0.115910,0.115818,0.000092
0.060000,0.008000,0.173293,0.173155,0.000138
0.080000,0.008000,0.229992,0.229809,0.000183
0.100000,0.008000,0.285783,0.285556,0.000227
0.120000,0.008000,0.340447,0.340176,0.000270
0.140000,0.008000,0.393767,0.393454,0.000313
0.160000,0.008000,0.445533,0.445179,0.000354
0.180000,0.008000,0.495540,0.495147,0.000394
0.200000,0.008000,0.543592,0.543160,0.000432
0.220000,0.008000,0.589499,0.589031,0.000468
0.240000,0.008000,0.633079,0.632576,0.000503
0.260000,0.008000,0.674161,0.673625,0.000536
0.280000,0.008000,0.712582,0.712016,0.000566
0.300000,0.008000,0.748191,0.747596,0.000594
0.320000,0.008000,0.780847,0.780226,0.000620
0.340000,0.008000,0.810421,0.809777,0.000644
0.360000,0.008000,0.836797,0.836132,0.000665
0.380000,0.008000,0.859871,0.859188,0.000683
0.400000,0.008000,0.879551,0.878852,0.000699
0.420000,0.008000,0.895760,0.895048,0.000712
0.440000,0.008000,0.908433,0.907712,0.000722
0.460000,0.008000,0.917522,0.916793,0.000729
0.480000,0.008000,0.922990,0.922256,0.000733
0.500000,0.008000,0.924814,0.924080,0.000735
0.520000,0.008000,0.922990,0.922256,0.000733
0.540000,0.008000,0.917522,0.916793,0.000729
0.560000,0.008000,0.908433,0.907712,0.000722
0.580000,0.008000,0.895760,0.895048,0.000712
0.600000,0.008000,0.879551,0.878852,0.000699
0.620000,0.008000,0.859871,0.859188,0.000683
0.640000,0.008000,0.836797,0.836132,0.000665
0.660000,0.008000,0.810421,0.809777,0.000644
0.680000,0.008000,0.780847,0.780226,0.000620
0.700000,0.008000,0.748191,0.747596,0.000594
0.720000,0.008000,0.712582,0.712016,0.000566
0.740000,0.008000,0.674161,0.673625,0.000536
0.760000,0.008000,0.633079,0.632576,0.000503
0.780000,0.008000,0.589499,0.589031,0.000468
0.800000,0.008000,0.543592,0.543160,0.000432
0.820000,0.008000,0.495540,0.495147,0.000394
0.840000,0.008000,0.445533,0.445179,0.000354
0.860000,0.008000,0.393767,0.393454,0.000313
0.880000,0.008000,0.340447,0.340176,0.000270
0.900000,0.008000,0.285783,0.285556,0.000227
0.920000,0.008000,0.229992,0.229809,0.000183
0.940000,0.008000,0.173293,0.173155,0.000138
0.960000,0.008000,0.115910,0.115818,0.000092
0.980000,0.008000,0.058070,0.058023,0.000046
1.000000,0.008000,0.000000,0.000000,0.000000
0.000000,0.010000,0.000000,0.000000,0.000000
0.020000,0.010000,0.056946,0.056889,0.000057
0.040000,0.010000,0.113667,0.113554,0.000113
0.060000,0.010000,0.169940,0.169771,0.000169
0.080000,0.010000,0.225541,0.225318,0.000224
0.100000,0.010000,0.280253,0.279975,0.000278
0.120000,0.010000,0.333859,0.333527,0.000331
0.140000,0.010000,0.386147,0.385764,0.000383
0.160000,0.010000,0.436911,0.436478,0.000434
0.180000,0.010000,0.485951,0.485469,0.000482
0.200000,0.010000,0.533073,0.532544,0.000529
0.220000,0.010000,0.578092,0.577518,0.000574
0.240000,0.010000,0.620828,0.620212,0.000616
0.260000,0.010000,0.661115,0.660459,0.000656
0.280000,0.010000,0.698793,0.698099,0.000694
0.300000,0.010000,0.733712,0.732984,0.000728
0.320000,0.010000,0.765737,0.764976,0.000760
0.340000,0.010000,0.794739,0.793950,0.000789
0.360000,0.010000,0.820604,0.819790,0.000815
0.380000,0.010000,0.843231,0.842394,0.000837
0.400000,0.010000,0.862531,0.861674,0.000856
0.420000,0.010000,0.878426,0.877554,0.000872
0.440000,0.010000,0.890854,0.889970,0.000884
0.460000,0.010000,0.899767,0.898874,0.000893
0.480000,0.010000,0.905129,0.904230,0.000899
0.500000,0.010000,0.906918,0.906018,0.000900
0.520000,0.010000,0.905129,0.904230,0.000899
0.540000,0.010000,0.899767,0.898874,0.000893
0.560000,0.010000,0.890854,0.889970,0.000884
0.580000,0.010000,0.878426,0.877554,0.000872
0.600000,0.010000,0.862531,0.861674,0.000856
0.620000,0.010000,0.843231,0.842394,0.000837
0.640000,0.010000,0.820604,0.819790,0.000815
0.660000,0.010000,0.794739,0.793950,0.000789
0.680000,0.010000,0.765737,0.764976,0.000760
0.700000,0.010000,0.733712,0.732984,0.000728
0.720000,0.010000,0.698793,0.698099,0.000694
0.740000,0.010000,0.661115,0.660459,0.000656
0.760000,0.010000,0.620828,0.620212,0.000616
0.780000,0.010000,0.578092,0.577518,0.000574
0.800000,0.010000,0.533073,0.532544,0.000529
0.820000,0.010000,0.485951,0.485469,0.000482
0.840000,0.010000,0.436911,0.436478,0.000434
0.860000,0.010000,0.386147,0.385764,0.000383
0.880000,0.010000,0.333859,0.333527,0.000331
0.900000,0.010000,0.280253,0.279975,0.000278
0.920000,0.010000,0.225541,0.225318,0.000224
0.940000,0.010000,0.169940,0.169771,0.000169
0.960000,0.010000,0.113667,0.113554,0.000113
0.980000,0.010000,0.056946,0.056889,0.000057
1.000000,0.010000,0.000000,0.000000,0.000000
0.000000,0.012000,0.000000,0.000000,0.000000
0.020000,0.012000,0.055844,0.055777,0.000067
0.040000,0.012000,0.111467,0.111335,0.000133
0.060000,0.012000,0.166651,0.166453,0.000199
0.080000,0.012000,0.221177,0.220914,0.000263
0.100000,0.012000,0.274830,0.274503,0.000327
0.120000,0.012000,0.327398,0.327008,0.000390
0.140000,0.012000,0.378675,0.378224,0.000451
0.160000,0.012000,0.428457,0.427946,0.000510
0.180000,0.012000,0.476548,0.475980,0.000568
0.200000,0.012000,0.522758,0.522135,0.000623
0.220000,0.012000,0.566905,0.566230,0.000675
0.240000,0.012000,0.608815,0.608090,0.000725
0.260000,0.012000,0.648322,0.647550,0.000772
0.280000,0.012000,0.685270,0.684454,0.000816
0.300000,0.012000,0.719514,0.718657,0.000857
0.320000,0.012000,0.750919,0.750024,0.000895
0.340000,0.012000,0.779360,0.778431,0.000928
0.360000,0.012000,0.804725,0.803766,0.000959
0.380000,0.012000,0.826914,0.825929,0.000985
0.400000,0.012000,0.845840,0.844832,0.001008
0.420000,0.012000,0.861428,0.860401,0.001026
0.440000,0.012000,0.873616,0.872575,0.001041
0.460000,0.012000,0.882356,0.881305,0.001051
0.480000,0.012000,0.887614,0.886556,0.001057
0.500000,0.012000,0.889369,0.888309,0.001059
0.520000,0.012000,0.887614,0.886556,0.001057
0.540000,0.012000,0.882356,0.881305,0.001051
0.560000,0.012000,0.873616,0.872575,0.001041
0.580000,0.012000,0.861428,0.860401,0.001026
0.600000,0.012000,0.845840,0.844832,0.001008
0.620000,0.012000,0.826914,0.825929,0.000985
0.640000,0.012000,0.804725,0.803766,0.000959
0.660000,0.012000,0.779360,0.778431,0.000928
0.680000,0.012000,0.750919,0.750024,0.000895
0.700000,0.012000,0.719514,0.718657,0.000857
0.720000,0.012000,0.685270,0.684454,0.000816
0.740000,0.012000,0.648322,0.647550,0.000772
0.760000,0.012000,0.608815,0.608090,0.000725
0.780000,0.012000,0.566905,0.566230,0.000675
0.800000,0.012000,0.522758,0.522135,0.000623
0.820000,0.012000,0.476548,0.475980,0.000568
0.840000,0.012000,0.428457,0.427946,0.000510
0.860000,0.012000,0.378675,0.378224,0.000451
0.880000,0.012000,0.327398,0.327008,0.000390
0.900000,0.012000,0.274830,0.274503,0.000327
0.920000,0.012000,0.221177,0.220914,0.000263
0.940000,0.012000,0.166651,0.166453,0.000199
0.960000,0.012000,0.111467,0.111335,0.000133
0.980000,0.012000,0.055844,0.055777,0.000067
1.000000,0.012000,0.000000,0.000000,0.000000
0.000000,0.014000,0.000000,0.000000,0.000000
0.020000,0.014000,0.054763,0.054687,0.000076
0.040000,0.014000,0.109310,0.109159,0.000152
0.060000,0.014000,0.163426,0.163199,0.000227
0.080000,0.014000,0.216897,0.216596,0.000301
0.100000,0.014000,0.269512,0.269137,0.000375
0.120000,0.014000,0.321063,0.320617,0.000446
0.140000,0.014000,0.371347,0.370831,0.000516
0.160000,0.014000,0.420166,0.419582,0.000584
0.180000,0.014000,0.467326,0.466677,0.000649
0.200000,0.014000,0.512642,0.511930,0.000712
0.220000,0.014000,0.555935,0.555162,0.000773
0.240000,0.014000,0.597034,0.596204,0.000830
0.260000,0.014000,0.635776,0.634893,0.000884
0.280000,0.014000,0.672010,0.671076,0.000934
0.300000,0.014000,0.705591,0.704611,0.000981
0.320000,0.014000,0.736388,0.735365,0.001023
0.340000,0.014000,0.764279,0.763216,0.001062
0.360000,0.014000,0.789153,0.788056,0.001097
0.380000,0.014000,0.810913,0.809786,0.001127
0.400000,0.014000,0.829472,0.828320,0.001153
0.420000,0.014000,0.844758,0.843584,0.001174
0.440000,0.014000,0.856710,0.855520,0.001191
0.460000,0.014000,0.865281,0.864079,0.001202
0.480000,0.014000,0.870438,0.869228,0.001210
0.500000,0.014000,0.872159,0.870947,0.001212
0.520000,0.014000,0.870438,0.869228,0.001210
0.540000,0.014000,0.865281,0.864079,0.001202
0.560000,0.014000,0.856710,0.855520,0.001191
0.580000,0.014000,0.844758,0.843584,0.001174
0.600000,0.014000,0.829472,0.828320,0.001153
0.620000,0.014000,0.810913,0.809786,0.001127
0.640000,0.014000,0.789153,0.788056,0.001097
0.660000,0.014000,0.764279,0.763216,0.001062
0.680000,0.014000,0.736388,0.735365,0.001023
0.700000,0.014000,0.705591,0.704611,0.000981
0.720000,0.014000,0.672010,0.671076,0.000934
0.740000,0.014000,0.635776,0.634893,0.000884
0.760000,0.014000,0.597034,0.596204,0.000830
0.780000,0.014000,0.555935,0.555162,0.000773
0.800000,0.014000,0.512642,0.511930,0.000712
0.820000,0.014000,0.467326,0.466677,0.000649
0.840000,0.014000,0.420166,0.419582,0.000584
0.860000,0.014000,0.371347,0.370831,0.000516
0.880000,0.014000,0.321063,0.320617,0.000446
0.900000,0.014000,0.269512,0.269137,0.000375
0.920000,0.014000,0.216897,0.216596,0.000301
0.940000,0.014000,0.163426,0.163199,0.000227
0.960000,0.014000,0.109310,0.109159,0.000152
0.980000,0.014000,0.054763,0.054687,0.000076
1.000000,0.014000,0.000000,0.000000,0.000000
0.000000,0.016000,0.000000,0.000000,0.000000
0.020000,0.016000,0.053704,0.053618,0.000085
0.040000,0.016000,0.107195,0.107025,0.000170
0.060000,0.016000,0.160264,0.160009,0.000255
0.080000,0.016000,0.212700,0.212362,0.000338
0.100000,0.016000,0.264297,0.263877,0.000420
0.120000,0.016000,0.314850,0.314350,0.000500
0.140000,0.016000,0.364161,0.363583,0.000578
0.160000,0.016000,0.412035,0.411381,0.000654
0.180000,0.016000,0.458283,0.457555,0.000728
0.200000,0.016000,0.502722,0.501924,0.000798
0.220000,0.016000,0.545177,0.544311,0.000866
0.240000,0.016000,0.585481,0.584551,0.000930
0.260000,0.016000,0.623474,0.622483,0.000990
0.280000,0.016000,0.659006,0.657959,0.001047
0.300000,0.016000,0.691937,0.690839,0.001099
0.320000,0.016000,0.722138,0.720991,0.001147
0.340000,0.016000,0.749489,0.748299,0.001190
0.360000,0.016000,0.773882,0.772653,0.001229
0.380000,0.016000,0.795221,0.793958,0.001263
0.400000,0.016000,0.813421,0.812130,0.001292
0.420000,0.016000,0.828411,0.827096,0.001316
0.440000,0.016000,0.840132,0.838798,0.001334
0.460000,0.016000,0.848538,0.847190,0.001347
0.480000,0.016000,0.853594,0.852238,0.001356
0.500000,0.016000,0.855282,0.853923,0.001358
0.520000,0.016000,0.853594,0.852238,0.001356
0.540000,0.016000,0.848538,0.847190,0.001347
0.560000,0.016000,0.840132,0.838798,0.001334
0.580000,0.016000,0.828411,0.827096,0.001316
0.600000,0.016000,0.813421,0.812130,0.001292
0.620000,0.016000,0.795221,0.793958,0.001263
0.640000,0.016000,0.773882,0.772653,0.001229
0.660000,0.016000,0.749489,0.748299,0.001190
0.680000,0.016000,0.722138,0.720991,0.001147
0.700000,0.016000,0.691937,0.690839,0.001099
0.720000,0.016000,0.659006,0.657959,0.001047
0.740000,0.016000,0.623474,0.622483,0.000990
0.760000,0.016000,0.585481,0.584551,0.000930
0.780000,0.016000,0.545177,0.544311,0.000866
0.800000,0.016000,0.502722,0.501924,0.000798
0.820000,0.016000,0.458283,0.457555,0.000728
0.840000,0.016000,0.412035,0.411381,0.000654
0.860000,0.016000,0.364161,0.363583,0.000578
0.880000,0.016000,0.314850,0.314350,0.000500
0.900000,0.016000,0.264297,0.263877,0.000420
0.920000,0.016000,0.212700,0.212362,0.000338
0.940000,0.016000,0.160264,0.160009,0.000255
0.960000,0.016000,0.107195,0.107025,0.000170
0.980000,0.016000,0.053704,0.053618,0.000085
1.000000,0.016000,0.000000,0.000000,0.000000
0.000000,0.018000,0.000000,0.000000,0.000000
0.020000,0.018000,0.052664,0.052570,0.000094
0.040000,0.018000,0.105121,0.104933,0.000188
0.060000,0.018000,0.157163,0.156882,0.000281
0.080000,0.018000,0.208584,0.208211,0.000373
0.100000,0.018000,0.259182,0.258719,0.000463
0.120000,0.018000,0.308758,0.308206,0.000552
0.140000,0.018000,0.357114,0.356476,0.000638
0.160000,0.018000,0.404062,0.403340,0.000722
0.180000,0.018000,0.449415,0.448612,0.000803
0.200000,0.018000,0.492994,0.492113,0.000881
0.220000,0.018000,0.534627,0.533672,0.000955
0.240000,0.018000,0.574151,0.573125,0.001026
0.260000,0.018000,0.611409,0.610317,0.001092
0.280000,0.018000,0.646254,0.645099,0.001154
0.300000,0.018000,0.678548,0.677336,0.001212
0.320000,0.018000,0.708164,0.706899,0.001265
0.340000,0.018000,0.734986,0.733673,0.001313
0.360000,0.018000,0.758907,0.757551,0.001356
0.380000,0.018000,0.779833,0.778440,0.001393
0.400000,0.018000,0.797681,0.796256,0.001425
0.420000,0.018000,0.812381,0.810930,0.001451
0.440000,0.018000,0.823875,0.822403,0.001472
0.460000,0.018000,0.832118,0.830631,0.001486
0.480000,0.018000,0.837076,0.835581,0.001495
0.500000,0.018000,0.838731,0.837233,0.001498
0.520000,0.018000,0.837076,0.835581,0.001495
0.540000,0.018000,0.832118,0.830631,0.001486
0.560000,0.018000,0.823875,0.822403,0.001472
0.580000,0.018000,0.812381,0.810930,0.001451
0.600000,0.018000,0.797681,0.796256,0.001425
0.620000,0.018000,0.779833,0.778440,0.001393
0.640000,0.018000,0.758907,0.757551,0.001356
0.660000,0.018000,0.734986,0.733673,0.001313
0.680000,0.018000,0.708164,0.706899,0.001265
0.700000,0.018000,0.678548,0.677336,0.001212
0.720000,0.018000,0.646254,0.645099,0.001154
0.740000,0.018000,0.611409,0.610317,0.001092
0.760000,0.018000,0.574151,0.573125,0.001026
0.780000,0.018000,0.534627,0.533672,0.000955
0.800000,0.018000,0.492994,0.492113,0.000881
0.820000,0.018000,0.449415,0.448612,0.000803
0.840000,0.018000,0.404062,0.403340,0.000722
0.860000,0.018000,0.357114,0.356476,0.000638
0.880000,0.018000,0.308758,0.308206,0.000552
0.900000,0.018000,0.259182,0.258719,0.000463
0.920000,0.018000,0.208584,0.208211,0.000373
0.940000,0.018000,0.157163,0.156882,0.000281
0.960000,0.018000,0.105121,0.104933,0.000188
0.980000,0.018000,0.052664,0.052570,0.000094
1.000000,0.018000,0.000000,0.000000,0.000000
0.000000,0.020000,0.000000,0.000000,0.000000
0.020000,0.020000,0.051645,0.051543,0.000102
0.040000,0.020000,0.103087,0.102882,0.000205
0.060000,0.020000,0.154121,0.153815,0.000306
0.080000,0.020000,0.204548,0.204142,0.000406
0.100000,0.020000,0.254167,0.253662,0.000504
0.120000,0.020000,0.302783,0.302182,0.000601
0.140000,0.020000,0.350204,0.349509,0.000695
0.160000,0.020000,0.396243,0.395457,0.000786
0.180000,0.020000,0.440718,0.439843,0.000875
0.200000,0.020000,0.483454,0.482495,0.000959
0.220000,0.020000,0.524282,0.523241,0.001041
0.240000,0.020000,0.563041,0.561923,0.001117
0.260000,0.020000,0.599577,0.598388,0.001190
0.280000,0.020000,0.633748,0.632490,0.001258
0.300000,0.020000,0.665417,0.664097,0.001321
0.320000,0.020000,0.694461,0.693082,0.001378
0.340000,0.020000,0.720763,0.719333,0.001430
0.360000,0.020000,0.744221,0.742744,0.001477
0.380000,0.020000,0.764742,0.763224,0.001518
0.400000,0.020000,0.782245,0.780693,0.001552
0.420000,0.020000,0.796661,0.795080,0.001581
0.440000,0.020000,0.807932,0.806329,0.001603
0.460000,0.020000,0.816015,0.814396,0.001619
0.480000,0.020000,0.820878,0.819249,0.001629
0.500000,0.020000,0.822501,0.820869,0.001632
0.520000,0.020000,0.820878,0.819249,0.001629
0.540000,0.020000,0.816015,0.814396,0.001619
0.560000,0.020000,0.807932,0.806329,0.001603
0.580000,0.020000,0.796661,0.795080,0.001581
0.600000,0.020000,0.782245,0.780693,0.001552
0.620000,0.020000,0.764742,0.763224,0.001518
0.640000,0.020000,0.744221,0.742744,0.001477
0.660000,0.020000,0.720763,0.719333,0.001430
0.680000,0.020000,0.694461,0.693082,0.001378
0.700000,0.020000,0.665417,0.664097,0.001321
0.720000,0.020000,0.633748,0.632490,0.001258
0.740000,0.020000,0.599577,0.598388,0.001190
0.760000,0.020000,0.563041,0.561923,0.001117
0.780000,0.020000,0.524282,0.523241,0.001041
0.800000,0.020000,0.483454,0.482495,0.000959
0.820000,0.020000,0.440718,0.439843,0.000875
0.840000,0.020000,0.396243,0.395457,0.000786
0.860000,0.020000,0.350204,0.349509,0.000695
0.880000,0.020000,0.302783,0.302182,0.000601
0.900000,0.020000,0.254167,0.253662,0.000504
0.920000,0.020000,0.204548,0.204142,0.000406
0.940000,0.020000,0.154121,0.153815,0.000306
0.960000,0.020000,0.103087,0.102882,0.000205
